Actual,Predicted,Mean Absolute Error
54.0,53.24,0.759999999999998
65.0,65.0,0.0
46.0,45.84,0.1599999999999966
38.0,38.0,0.0
69.0,69.01,-0.010000000000005116
82.0,81.8,0.20000000000000284
66.0,66.02,-0.01999999999999602
24.0,25.06,-1.0599999999999987
47.0,46.98,0.020000000000003126
77.0,77.0,0.0
55.0,54.81,0.18999999999999773
55.0,54.97,0.030000000000001137
78.0,78.0,0.0
73.0,73.0,0.0
77.0,77.22,-0.21999999999999886
34.0,34.48,-0.4799999999999969
76.0,75.92,0.0799999999999983
77.0,76.96,0.04000000000000625
82.0,82.0,0.0
95.0,94.83,0.1700000000000017
55.0,55.27,-0.2700000000000031
73.0,72.76,0.23999999999999488
32.0,32.33,-0.3299999999999983
78.0,78.0,0.0
49.0,49.03,-0.030000000000001137
85.0,85.0,0.0
47.0,45.18,1.8200000000000003
64.0,64.23,-0.23000000000000398
55.0,48.84,6.159999999999997
91.0,91.0,0.0
88.0,88.0,0.0
36.0,35.95,0.04999999999999716
59.0,59.86,-0.8599999999999994
74.0,74.88,-0.8799999999999955
51.0,51.02,-0.020000000000003126
71.0,71.0,0.0
48.0,48.06,-0.060000000000002274
63.0,63.01,-0.00999999999999801
66.0,66.0,0.0
26.0,25.8,0.1999999999999993
45.0,45.06,-0.060000000000002274
42.0,46.56,-4.560000000000002
61.0,61.0,0.0
67.0,53.07,13.93
68.0,68.01,-0.010000000000005116
83.0,83.0,0.0
47.0,47.0,0.0
22.0,22.23,-0.23000000000000043
95.0,95.14,-0.14000000000000057
30.0,36.03,-6.030000000000001
81.0,79.08,1.9200000000000017
45.0,44.79,0.21000000000000085
67.0,67.0,0.0
40.0,39.64,0.35999999999999943
48.0,47.97,0.030000000000001137
61.0,60.95,0.04999999999999716
94.0,93.97,0.030000000000001137
58.0,57.72,0.28000000000000114
60.0,59.8,0.20000000000000284
85.0,85.0,0.0
81.0,81.0,0.0
23.0,24.1,-1.1000000000000014
52.0,52.64,-0.6400000000000006
57.0,56.99,0.00999999999999801
56.0,56.0,0.0
80.0,80.0,0.0
27.0,39.6,-12.600000000000001
63.0,61.89,1.1099999999999994
69.0,69.1,-0.09999999999999432
54.0,54.55,-0.5499999999999972
39.0,38.97,0.030000000000001137
53.0,53.11,-0.10999999999999943
82.0,82.0,0.0
17.0,24.84,-7.84
53.0,53.04,-0.03999999999999915
50.0,50.01,-0.00999999999999801
68.0,69.1,-1.0999999999999943
65.0,64.99,0.010000000000005116
52.0,51.99,0.00999999999999801
72.0,72.0,0.0
23.0,23.8,-0.8000000000000007
79.0,79.0,0.0
35.0,35.19,-0.18999999999999773
54.0,54.05,-0.04999999999999716
66.0,66.0,0.0
86.0,86.04,-0.04000000000000625
74.0,74.0,0.0
50.0,49.89,0.10999999999999943
27.0,27.19,-0.19000000000000128
49.0,49.06,-0.060000000000002274
57.0,57.0,0.0
54.0,53.59,0.4099999999999966
62.0,62.07,-0.07000000000000028
25.0,26.15,-1.1499999999999986
51.0,51.03,-0.030000000000001137
74.0,74.0,0.0
45.0,44.92,0.0799999999999983
75.0,75.0,0.0
82.0,82.0,0.0
63.0,64.33,-1.3299999999999983
38.0,42.11,-4.109999999999999
50.0,50.03,-0.030000000000001137
77.0,77.0,0.0
60.0,60.0,0.0
70.0,70.0,0.0
50.0,49.91,0.09000000000000341
63.0,63.02,-0.020000000000003126
36.0,36.88,-0.8800000000000026
68.0,68.02,-0.01999999999999602
49.0,49.12,-0.11999999999999744
25.0,24.33,0.6700000000000017
70.0,69.89,0.10999999999999943
45.0,45.13,-0.13000000000000256
50.0,49.91,0.09000000000000341
67.0,66.62,0.37999999999999545
43.0,43.67,-0.6700000000000017
72.0,72.01,-0.010000000000005116
55.0,54.17,0.8299999999999983
61.0,59.32,1.6799999999999997
54.0,53.99,0.00999999999999801
33.0,34.3,-1.2999999999999972
93.0,93.0,0.0
37.0,37.03,-0.030000000000001137
72.0,72.0,0.0
56.0,56.01,-0.00999999999999801
56.0,56.03,-0.030000000000001137
37.0,36.68,0.3200000000000003
53.0,53.2,-0.20000000000000284
65.0,62.54,2.460000000000001
71.0,71.0,0.0
67.0,67.02,-0.01999999999999602
24.0,23.42,0.5799999999999983
52.0,52.03,-0.030000000000001137
50.0,50.15,-0.14999999999999858
80.0,80.0,0.0
36.0,36.38,-0.38000000000000256
76.0,76.0,0.0
64.0,64.0,0.0
39.0,39.1,-0.10000000000000142
32.0,32.21,-0.21000000000000085
48.0,47.64,0.35999999999999943
34.0,33.51,0.490000000000002
79.0,78.98,0.01999999999999602
53.0,52.62,0.38000000000000256
58.0,57.94,0.060000000000002274
74.0,74.0,0.0
83.0,83.0,0.0
47.0,47.5,-0.5
38.0,38.0,0.0
66.0,65.99,0.010000000000005116
59.0,58.13,0.8699999999999974
37.0,38.89,-1.8900000000000006
47.0,46.85,0.14999999999999858
72.0,72.43,-0.4300000000000068
77.0,75.66,1.3400000000000034
59.0,58.99,0.00999999999999801
82.0,82.0,0.0
66.0,66.08,-0.0799999999999983
69.0,68.98,0.01999999999999602
66.0,66.15,-0.15000000000000568
49.0,50.02,-1.0200000000000031
59.0,59.25,-0.25
37.0,36.86,0.14000000000000057
28.0,27.96,0.03999999999999915
69.0,69.0,0.0
36.0,36.2,-0.20000000000000284
70.0,70.0,0.0
46.0,46.28,-0.28000000000000114
49.0,48.05,0.9500000000000028
74.0,74.03,-0.030000000000001137
60.0,60.0,0.0
73.0,73.0,0.0
86.0,85.98,0.01999999999999602
57.0,56.88,0.11999999999999744
53.0,53.17,-0.1700000000000017
69.0,69.51,-0.5100000000000051
50.0,49.74,0.259999999999998
61.0,61.0,0.0
63.0,63.0,0.0
32.0,32.14,-0.14000000000000057
43.0,43.06,-0.060000000000002274
57.0,57.12,-0.11999999999999744
63.0,63.0,0.0
74.0,74.55,-0.5499999999999972
81.0,81.0,0.0
47.0,47.13,-0.13000000000000256
74.0,74.0,0.0
19.0,18.11,0.8900000000000006
71.0,71.01,-0.010000000000005116
49.0,48.77,0.22999999999999687
77.0,76.56,0.4399999999999977
46.0,46.03,-0.030000000000001137
51.0,50.98,0.020000000000003126
49.0,48.98,0.020000000000003126
88.0,87.79,0.20999999999999375
57.0,56.88,0.11999999999999744
41.0,38.88,2.1199999999999974
87.0,87.0,0.0
74.0,74.0,0.0
82.0,82.0,0.0
60.0,60.14,-0.14000000000000057
78.0,78.0,0.0
18.0,17.99,0.010000000000001563
63.0,63.06,-0.060000000000002274
43.0,42.73,0.2700000000000031
38.0,38.52,-0.5200000000000031
51.0,50.99,0.00999999999999801
47.0,46.94,0.060000000000002274
44.0,43.97,0.030000000000001137
89.0,89.0,0.0
75.0,75.0,0.0
58.0,58.16,-0.1599999999999966
73.0,73.0,0.0
28.0,36.83,-8.829999999999998
59.0,59.0,0.0
59.0,59.0,0.0
59.0,59.0,0.0
50.0,49.98,0.020000000000003126
65.0,64.99,0.010000000000005116
73.0,73.0,0.0
59.0,58.23,0.7700000000000031
24.0,24.0,0.0
73.0,73.29,-0.29000000000000625
67.0,67.01,-0.010000000000005116
29.0,34.45,-5.450000000000003
81.0,81.05,-0.04999999999999716
69.0,68.92,0.0799999999999983
69.0,69.0,0.0
83.0,83.0,0.0
62.0,62.14,-0.14000000000000057
86.0,86.0,0.0
37.0,37.04,-0.03999999999999915
30.0,29.9,0.10000000000000142
70.0,69.99,0.010000000000005116
61.0,61.0,0.0
73.0,73.0,0.0
82.0,82.0,0.0
83.0,83.0,0.0
78.0,77.56,0.4399999999999977
71.0,71.04,-0.04000000000000625
61.0,61.0,0.0
92.0,91.72,0.28000000000000114
69.0,69.0,0.0
54.0,53.99,0.00999999999999801
44.0,44.01,-0.00999999999999801
76.0,75.79,0.20999999999999375
53.0,53.01,-0.00999999999999801
71.0,71.04,-0.04000000000000625
83.0,83.0,0.0
63.0,63.03,-0.030000000000001137
64.0,63.99,0.00999999999999801
72.0,72.21,-0.20999999999999375
57.0,57.14,-0.14000000000000057
39.0,37.97,1.0300000000000011
24.0,24.1,-0.10000000000000142
41.0,40.88,0.11999999999999744
50.0,50.02,-0.020000000000003126
36.0,36.04,-0.03999999999999915
77.0,77.0,0.0
26.0,26.16,-0.16000000000000014
49.0,48.83,0.1700000000000017
66.0,66.0,0.0
73.0,73.0,0.0
74.0,74.0,0.0
48.0,48.36,-0.35999999999999943
77.0,77.0,0.0
77.0,77.0,0.0
51.0,50.95,0.04999999999999716
42.0,41.95,0.04999999999999716
43.0,42.92,0.0799999999999983
75.0,75.02,-0.01999999999999602
71.0,70.95,0.04999999999999716
66.0,66.0,0.0
89.0,88.34,0.6599999999999966
72.0,71.97,0.030000000000001137
46.0,45.89,0.10999999999999943
56.0,56.42,-0.4200000000000017
85.0,85.35,-0.3499999999999943
57.0,57.03,-0.030000000000001137
21.0,22.33,-1.3299999999999983
72.0,71.94,0.060000000000002274
60.0,60.0,0.0
78.0,78.0,0.0
30.0,30.62,-0.620000000000001
47.0,46.21,0.7899999999999991
70.0,70.0,0.0
82.0,82.0,0.0
27.0,27.29,-0.28999999999999915
58.0,58.17,-0.1700000000000017
43.0,42.29,0.7100000000000009
51.0,51.12,-0.11999999999999744
59.0,58.95,0.04999999999999716
62.0,62.0,0.0
52.0,51.84,0.1599999999999966
60.0,56.52,3.479999999999997
69.0,69.02,-0.01999999999999602
77.0,77.0,0.0
45.0,45.15,-0.14999999999999858
41.0,40.92,0.0799999999999983
23.0,23.72,-0.7199999999999989
60.0,56.97,3.030000000000001
63.0,62.88,0.11999999999999744
53.0,51.86,1.1400000000000006
85.0,84.92,0.0799999999999983
38.0,38.45,-0.45000000000000284
45.0,44.97,0.030000000000001137
50.0,50.06,-0.060000000000002274
80.0,80.0,0.0
78.0,78.0,0.0
29.0,27.57,1.4299999999999997
53.0,53.05,-0.04999999999999716
69.0,68.87,0.12999999999999545
99.0,96.16,2.8400000000000034
59.0,58.69,0.3100000000000023
63.0,63.01,-0.00999999999999801
68.0,68.1,-0.09999999999999432
21.0,21.95,-0.9499999999999993
55.0,54.71,0.28999999999999915
42.0,42.25,-0.25
64.0,64.25,-0.25
78.0,77.99,0.010000000000005116
74.0,74.0,0.0
57.0,57.0,0.0
62.0,61.86,0.14000000000000057
63.0,63.24,-0.240000000000002
44.0,43.05,0.9500000000000028
67.0,67.0,0.0
37.0,37.2,-0.20000000000000284
31.0,31.06,-0.05999999999999872
70.0,70.0,0.0
22.0,22.44,-0.4400000000000013
89.0,89.0,0.0
48.0,48.03,-0.030000000000001137
23.0,23.17,-0.1700000000000017
63.0,63.28,-0.28000000000000114
25.0,24.81,0.19000000000000128
68.0,68.0,0.0
34.0,34.2,-0.20000000000000284
58.0,52.0,6.0
43.0,45.45,-2.450000000000003
23.0,22.56,0.4400000000000013
65.0,65.0,0.0
64.0,64.0,0.0
60.0,60.0,0.0
60.0,60.0,0.0
88.0,88.01,-0.010000000000005116
79.0,79.0,0.0
62.0,62.24,-0.240000000000002
32.0,31.51,0.48999999999999844
76.0,76.0,0.0
21.0,21.06,-0.05999999999999872
71.0,71.0,0.0
49.0,48.92,0.0799999999999983
22.0,22.52,-0.5199999999999996
54.0,54.26,-0.259999999999998
42.0,41.99,0.00999999999999801
53.0,52.89,0.10999999999999943
67.0,67.0,0.0
77.0,77.0,0.0
64.0,64.13,-0.12999999999999545
52.0,50.76,1.240000000000002
73.0,73.0,0.0
63.0,63.42,-0.4200000000000017
91.0,91.0,0.0
26.0,26.97,-0.9699999999999989
83.0,82.98,0.01999999999999602
86.0,86.0,0.0
55.0,54.99,0.00999999999999801
70.0,70.0,0.0
48.0,47.94,0.060000000000002274
34.0,33.82,0.17999999999999972
28.0,28.37,-0.370000000000001
64.0,64.0,0.0
28.0,28.6,-0.6000000000000014
51.0,51.39,-0.39000000000000057
51.0,51.0,0.0
47.0,47.08,-0.0799999999999983
50.0,49.96,0.03999999999999915
71.0,71.1,-0.09999999999999432
65.0,65.11,-0.10999999999999943
49.0,49.19,-0.18999999999999773
70.0,70.0,0.0
57.0,57.0,0.0
36.0,35.98,0.020000000000003126
68.0,68.0,0.0
68.0,68.0,0.0
84.0,84.0,0.0
71.0,69.69,1.3100000000000023
27.0,27.39,-0.39000000000000057
66.0,65.71,0.29000000000000625
81.0,81.0,0.0
75.0,75.0,0.0
75.0,75.0,0.0
25.0,25.71,-0.7100000000000009
50.0,50.24,-0.240000000000002
71.0,71.0,0.0
44.0,44.0,0.0
40.0,40.1,-0.10000000000000142
72.0,72.0,0.0
45.0,44.99,0.00999999999999801
71.0,70.95,0.04999999999999716
75.0,75.0,0.0
88.0,86.56,1.4399999999999977
51.0,50.99,0.00999999999999801
71.0,71.0,0.0
50.0,49.73,0.2700000000000031
67.0,66.61,0.39000000000000057
91.0,91.08,-0.0799999999999983
71.0,71.0,0.0
65.0,65.0,0.0
39.0,38.73,0.2700000000000031
55.0,54.99,0.00999999999999801
44.0,43.91,0.09000000000000341
77.0,77.0,0.0
30.0,30.0,0.0
65.0,64.55,0.45000000000000284
61.0,61.57,-0.5700000000000003
66.0,66.0,0.0
38.0,37.95,0.04999999999999716
43.0,42.95,0.04999999999999716
82.0,82.01,-0.010000000000005116
76.0,75.88,0.12000000000000455
25.0,56.6,-31.6
57.0,57.0,0.0
67.0,68.92,-1.9200000000000017
43.0,43.17,-0.1700000000000017
46.0,45.89,0.10999999999999943
90.0,89.95,0.04999999999999716
69.0,68.99,0.010000000000005116
62.0,61.92,0.0799999999999983
44.0,43.99,0.00999999999999801
85.0,85.0,0.0
75.0,75.0,0.0
55.0,55.06,-0.060000000000002274
61.0,61.02,-0.020000000000003126
82.0,81.91,0.09000000000000341
68.0,68.0,0.0
58.0,56.54,1.4600000000000009
91.0,91.02,-0.01999999999999602
66.0,65.94,0.060000000000002274
52.0,51.78,0.21999999999999886
76.0,76.0,0.0
67.0,67.0,0.0
88.0,88.0,0.0
29.0,28.63,0.370000000000001
37.0,36.9,0.10000000000000142
26.0,26.13,-0.129999999999999
62.0,61.9,0.10000000000000142
78.0,78.0,0.0
86.0,86.33,-0.3299999999999983
61.0,61.15,-0.14999999999999858
51.0,50.95,0.04999999999999716
64.0,64.0,0.0
33.0,32.97,0.030000000000001137
92.0,91.96,0.04000000000000625
30.0,30.48,-0.4800000000000004
73.0,73.0,0.0
59.0,59.18,-0.17999999999999972
69.0,69.0,0.0
33.0,33.11,-0.10999999999999943
87.0,87.0,0.0
52.0,51.92,0.0799999999999983
66.0,65.5,0.5
76.0,76.02,-0.01999999999999602
39.0,40.9,-1.8999999999999986
44.0,44.04,-0.03999999999999915
30.0,30.33,-0.3299999999999983
34.0,34.33,-0.3299999999999983
71.0,71.0,0.0
61.0,61.0,0.0
58.0,58.19,-0.18999999999999773
66.0,66.0,0.0
59.0,58.93,0.07000000000000028
46.0,45.81,0.18999999999999773
39.0,38.04,0.9600000000000009
64.0,64.0,0.0
76.0,76.06,-0.060000000000002274
48.0,47.98,0.020000000000003126
63.0,62.82,0.17999999999999972
79.0,78.75,0.25
81.0,81.0,0.0
21.0,20.56,0.4400000000000013
28.0,27.6,0.3999999999999986
65.0,65.37,-0.37000000000000455
54.0,54.0,0.0
61.0,61.0,0.0
38.0,38.45,-0.45000000000000284
25.0,25.51,-0.5100000000000016
58.0,58.01,-0.00999999999999801
50.0,49.76,0.240000000000002
49.0,49.01,-0.00999999999999801
85.0,85.0,0.0
64.0,64.04,-0.04000000000000625
24.0,24.46,-0.46000000000000085
57.0,56.93,0.07000000000000028
81.0,81.0,0.0
50.0,50.16,-0.1599999999999966
82.0,82.25,-0.25
52.0,51.86,0.14000000000000057
57.0,56.96,0.03999999999999915
80.0,80.0,0.0
66.0,64.63,1.3700000000000045
20.0,25.94,-5.940000000000001
72.0,71.95,0.04999999999999716
79.0,77.39,1.6099999999999994
56.0,55.97,0.030000000000001137
26.0,26.31,-0.3099999999999987
56.0,56.02,-0.020000000000003126
57.0,56.97,0.030000000000001137
83.0,83.0,0.0
43.0,43.05,-0.04999999999999716
40.0,39.89,0.10999999999999943
69.0,69.0,0.0
32.0,33.25,-1.25
54.0,53.77,0.22999999999999687
80.0,80.0,0.0
37.0,36.69,0.3100000000000023
33.0,32.9,0.10000000000000142
79.0,79.0,0.0
52.0,52.0,0.0
78.0,78.0,0.0
45.0,44.52,0.4799999999999969
70.0,70.0,0.0
62.0,62.08,-0.0799999999999983
63.0,63.0,0.0
81.0,81.0,0.0
28.0,27.91,0.08999999999999986
55.0,55.64,-0.6400000000000006
92.0,92.58,-0.5799999999999983
68.0,68.17,-0.1700000000000017
62.0,62.0,0.0
54.0,54.67,-0.6700000000000017
78.0,78.0,0.0
47.0,47.12,-0.11999999999999744
78.0,78.0,0.0
50.0,49.66,0.3400000000000034
57.0,56.85,0.14999999999999858
63.0,63.0,0.0
87.0,87.0,0.0
55.0,53.41,1.5900000000000034
40.0,40.02,-0.020000000000003126
53.0,52.97,0.030000000000001137
45.0,44.71,0.28999999999999915
32.0,32.05,-0.04999999999999716
53.0,53.06,-0.060000000000002274
48.0,47.98,0.020000000000003126
67.0,67.0,0.0
61.0,60.69,0.3100000000000023
92.0,91.87,0.12999999999999545
72.0,72.36,-0.35999999999999943
54.0,61.71,-7.710000000000001
67.0,67.0,0.0
35.0,34.98,0.020000000000003126
48.0,47.62,0.38000000000000256
65.0,66.0,-1.0
38.0,38.05,-0.04999999999999716
66.0,65.88,0.12000000000000455
37.0,43.5,-6.5
29.0,28.81,0.19000000000000128
72.0,72.0,0.0
47.0,47.09,-0.09000000000000341
82.0,82.0,0.0
87.0,87.0,0.0
50.0,50.77,-0.7700000000000031
48.0,48.26,-0.259999999999998
40.0,40.14,-0.14000000000000057
24.0,39.25,-15.25
21.0,21.61,-0.6099999999999994
71.0,71.06,-0.060000000000002274
43.0,42.79,0.21000000000000085
31.0,31.07,-0.07000000000000028
70.0,70.15,-0.15000000000000568
35.0,35.03,-0.030000000000001137
47.0,46.94,0.060000000000002274
75.0,75.01,-0.010000000000005116
65.0,64.58,0.4200000000000017
53.0,52.99,0.00999999999999801
53.0,53.02,-0.020000000000003126
37.0,37.42,-0.4200000000000017
22.0,23.1,-1.1000000000000014
82.0,81.99,0.010000000000005116
72.0,72.73,-0.730000000000004
29.0,29.27,-0.2699999999999996
72.0,71.99,0.010000000000005116
85.0,85.0,0.0
47.0,47.23,-0.22999999999999687
42.0,42.16,-0.1599999999999966
56.0,55.99,0.00999999999999801
46.0,46.35,-0.3500000000000014
75.0,75.02,-0.01999999999999602
63.0,63.37,-0.36999999999999744
88.0,88.0,0.0
57.0,56.76,0.240000000000002
36.0,40.34,-4.340000000000003
42.0,42.32,-0.3200000000000003
73.0,72.11,0.8900000000000006
35.0,35.09,-0.09000000000000341
92.0,91.53,0.46999999999999886
32.0,32.39,-0.39000000000000057
52.0,52.0,0.0
85.0,85.0,0.0
76.0,76.0,0.0
37.0,38.13,-1.1300000000000026
65.0,65.0,0.0
79.0,79.0,0.0
66.0,49.93,16.07
53.0,53.04,-0.03999999999999915
78.0,77.97,0.030000000000001137
77.0,77.25,-0.25
65.0,65.14,-0.14000000000000057
71.0,71.0,0.0
48.0,48.01,-0.00999999999999801
52.0,52.12,-0.11999999999999744
50.0,50.04,-0.03999999999999915
35.0,35.06,-0.060000000000002274
70.0,70.01,-0.010000000000005116
52.0,51.93,0.07000000000000028
88.0,88.0,0.0
89.0,89.03,-0.030000000000001137
82.0,82.0,0.0
61.0,61.01,-0.00999999999999801
62.0,62.06,-0.060000000000002274
46.0,46.0,0.0
84.0,84.0,0.0
64.0,64.04,-0.04000000000000625
22.0,25.94,-3.9400000000000013
58.0,57.97,0.030000000000001137
84.0,84.03,-0.030000000000001137
42.0,42.55,-0.5499999999999972
59.0,59.5,-0.5
67.0,67.0,0.0
74.0,74.15,-0.15000000000000568
84.0,84.02,-0.01999999999999602
72.0,72.0,0.0
39.0,39.59,-0.5900000000000034
73.0,73.2,-0.20000000000000284
76.0,57.58,18.42
51.0,51.03,-0.030000000000001137
75.0,75.0,0.0
43.0,43.36,-0.35999999999999943
68.0,67.79,0.20999999999999375
62.0,61.88,0.11999999999999744
33.0,33.08,-0.0799999999999983
87.0,87.37,-0.37000000000000455
88.0,88.0,0.0
82.0,82.0,0.0
50.0,50.13,-0.13000000000000256
71.0,71.0,0.0
58.0,58.01,-0.00999999999999801
45.0,36.2,8.799999999999997
26.0,26.38,-0.379999999999999
69.0,69.0,0.0
74.0,73.78,0.21999999999999886
57.0,56.99,0.00999999999999801
53.0,52.99,0.00999999999999801
79.0,79.0,0.0
87.0,87.0,0.0
48.0,46.04,1.9600000000000009
83.0,83.0,0.0
67.0,66.1,0.9000000000000057
76.0,76.0,0.0
27.0,27.08,-0.0799999999999983
59.0,59.0,0.0
57.0,57.29,-0.28999999999999915
28.0,27.93,0.07000000000000028
66.0,49.24,16.759999999999998
61.0,60.48,0.5200000000000031
82.0,82.57,-0.5699999999999932
28.0,29.88,-1.879999999999999
32.0,32.74,-0.740000000000002
54.0,55.06,-1.0600000000000023
56.0,56.01,-0.00999999999999801
73.0,72.99,0.010000000000005116
41.0,40.79,0.21000000000000085
64.0,63.92,0.0799999999999983
28.0,28.47,-0.46999999999999886
85.0,85.0,0.0
46.0,46.16,-0.1599999999999966
66.0,66.09,-0.09000000000000341
85.0,85.0,0.0
63.0,63.0,0.0
75.0,74.91,0.09000000000000341
51.0,51.04,-0.03999999999999915
35.0,34.89,0.10999999999999943
77.0,77.23,-0.23000000000000398
57.0,57.01,-0.00999999999999801
65.0,65.05,-0.04999999999999716
63.0,62.67,0.3299999999999983
88.0,88.0,0.0
72.0,72.07,-0.06999999999999318
76.0,76.31,-0.3100000000000023
40.0,39.93,0.07000000000000028
62.0,61.48,0.5200000000000031
83.0,83.0,0.0
28.0,27.91,0.08999999999999986
43.0,42.31,0.6899999999999977
62.0,59.72,2.280000000000001
34.0,34.35,-0.3500000000000014
40.0,39.59,0.4099999999999966
64.0,64.0,0.0
51.0,50.97,0.030000000000001137
64.0,63.79,0.21000000000000085
81.0,80.98,0.01999999999999602
73.0,73.0,0.0
66.0,56.8,9.200000000000003
73.0,73.0,0.0
52.0,51.9,0.10000000000000142
55.0,54.25,0.75
35.0,35.17,-0.1700000000000017
74.0,73.84,0.1599999999999966
44.0,43.29,0.7100000000000009
57.0,54.39,2.6099999999999994
69.0,69.0,0.0
53.0,53.23,-0.22999999999999687
45.0,44.85,0.14999999999999858
73.0,73.0,0.0
83.0,83.0,0.0
41.0,40.96,0.03999999999999915
55.0,54.7,0.29999999999999716
56.0,56.0,0.0
61.0,60.9,0.10000000000000142
46.0,46.04,-0.03999999999999915
80.0,79.02,0.980000000000004
60.0,59.91,0.09000000000000341
72.0,72.32,-0.3199999999999932
55.0,54.84,0.1599999999999966
93.0,93.02,-0.01999999999999602
43.0,43.53,-0.5300000000000011
48.0,47.96,0.03999999999999915
39.0,39.03,-0.030000000000001137
71.0,71.02,-0.01999999999999602
64.0,63.91,0.09000000000000341
85.0,85.0,0.0
67.0,67.0,0.0
96.0,96.07,-0.06999999999999318
50.0,50.06,-0.060000000000002274
25.0,26.06,-1.0599999999999987
38.0,38.03,-0.030000000000001137
72.0,72.0,0.0
58.0,57.95,0.04999999999999716
56.0,56.0,0.0
80.0,80.01,-0.010000000000005116
66.0,66.0,0.0
47.0,48.44,-1.4399999999999977
67.0,66.98,0.01999999999999602
44.0,43.98,0.020000000000003126
26.0,26.12,-0.120000000000001
49.0,48.9,0.10000000000000142
66.0,66.0,0.0
51.0,50.87,0.13000000000000256
78.0,78.0,0.0
78.0,78.0,0.0
83.0,83.0,0.0
70.0,70.0,0.0
65.0,64.99,0.010000000000005116
76.0,75.87,0.12999999999999545
68.0,67.32,0.6800000000000068
44.0,44.0,0.0
36.0,35.87,0.13000000000000256
63.0,63.0,0.0
65.0,65.0,0.0
52.0,52.37,-0.36999999999999744
56.0,55.98,0.020000000000003126
70.0,70.0,0.0
49.0,49.0,0.0
80.0,80.0,0.0
87.0,87.02,-0.01999999999999602
45.0,44.85,0.14999999999999858
76.0,76.0,0.0
78.0,78.0,0.0
52.0,52.0,0.0
52.0,52.76,-0.759999999999998
51.0,51.14,-0.14000000000000057
61.0,61.02,-0.020000000000003126
60.0,59.75,0.25
92.0,91.99,0.010000000000005116
24.0,24.08,-0.0799999999999983
62.0,62.17,-0.1700000000000017
45.0,44.95,0.04999999999999716
80.0,80.0,0.0
30.0,30.11,-0.10999999999999943
73.0,73.83,-0.8299999999999983
77.0,77.0,0.0
58.0,57.78,0.21999999999999886
39.0,38.59,0.4099999999999966
40.0,39.98,0.020000000000003126
66.0,65.98,0.01999999999999602
35.0,35.15,-0.14999999999999858
87.0,87.0,0.0
48.0,47.99,0.00999999999999801
57.0,53.56,3.4399999999999977
66.0,66.0,0.0
75.0,75.0,0.0
79.0,78.42,0.5799999999999983
42.0,41.86,0.14000000000000057
77.0,77.0,0.0
74.0,74.0,0.0
80.0,80.01,-0.010000000000005116
38.0,37.95,0.04999999999999716
89.0,89.0,0.0
45.0,45.29,-0.28999999999999915
26.0,25.92,0.0799999999999983
55.0,54.96,0.03999999999999915
47.0,46.75,0.25
75.0,75.0,0.0
84.0,84.0,0.0
84.0,83.4,0.5999999999999943
70.0,70.01,-0.010000000000005116
46.0,45.91,0.09000000000000341
53.0,46.46,6.539999999999999
57.0,57.0,0.0
84.0,84.0,0.0
70.0,70.0,0.0
32.0,31.8,0.1999999999999993
71.0,71.0,0.0
37.0,37.12,-0.11999999999999744
49.0,49.61,-0.6099999999999994
16.0,33.75,-17.75
40.0,40.21,-0.21000000000000085
39.0,39.58,-0.5799999999999983
83.0,83.0,0.0
80.0,79.99,0.010000000000005116
49.0,49.14,-0.14000000000000057
58.0,57.89,0.10999999999999943
74.0,74.0,0.0
33.0,33.59,-0.5900000000000034
76.0,76.0,0.0
76.0,76.0,0.0
67.0,67.0,0.0
18.0,21.25,-3.25
65.0,58.69,6.310000000000002
25.0,25.22,-0.21999999999999886
92.0,92.0,0.0
41.0,41.41,-0.4099999999999966
80.0,80.0,0.0
78.0,78.0,0.0
56.0,56.19,-0.18999999999999773
28.0,27.96,0.03999999999999915
75.0,75.0,0.0
46.0,45.56,0.4399999999999977
38.0,38.05,-0.04999999999999716
49.0,48.75,0.25
71.0,71.09,-0.09000000000000341
81.0,81.0,0.0
21.0,21.34,-0.33999999999999986
43.0,43.36,-0.35999999999999943
83.0,83.05,-0.04999999999999716
67.0,67.2,-0.20000000000000284
59.0,59.15,-0.14999999999999858
39.0,39.37,-0.36999999999999744
47.0,46.81,0.18999999999999773
56.0,55.98,0.020000000000003126
66.0,66.0,0.0
